Resource,Nesting,Resource Content Name,Flags,Cardinality,Datatype,Description
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,profile:supportedProfile,Σ,1..1,canonical(StructureDefinition),Profiles this resource claims to conform toRequired Pattern: http://hl7.org/fhir/us/carin-bb/StructureDefinition/C4BB-Coverage|1.0.0
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,security,Σ,0..*,Coding,Security Labels applied to this resourceBinding: All Security Labels (extensible): Security Labels from the Healthcare Privacy and Security Classification System.
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragesystem,system,Σ,0..1,uri,Identity of the terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverageversion,version,Σ,0..1,string,Version of the system - if relevant
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecode,code,Σ,0..1,code,Symbol in syntax defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragedisplay,display,Σ,0..1,string,Representation defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-CoverageuserSelected,userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,tag,Σ,0..*,Coding,"Tags applied to this resourceBinding: CommonTags (example): Codes that represent various types of tags, commonly workflow-related; e.g. ""Needs review by Dr. Jones""."
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragesystem,system,Σ,0..1,uri,Identity of the terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverageversion,version,Σ,0..1,string,Version of the system - if relevant
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecode,code,Σ,0..1,code,Symbol in syntax defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragedisplay,display,Σ,0..1,string,Representation defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-CoverageuserSelected,userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,implicitRules,?!Σ,0..1,uri,A set of rules under which this content was created
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,language,,0..1,code,Language of the resource contentBinding: CommonLanguages (preferred)Max Binding: AllLanguages: A human language.
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,text,,0..1,Narrative,"Text summary of the resource, for human interpretation"
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,contained,,0..*,Resource,"Contained, inline Resources"
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,extension,,0..*,Extension,Additional content defined by implementations
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,identifier,SΣ,0..*,Identifier,Business Identifier for the coverage
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverageuse,use,?!Σ,0..1,code,usual | official | temp | secondary | old (If known)IdentifierUse (Required)
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragetype,type,Σ,0..1,CodeableConcept,Description of identifierIdentifierType (Extensible)
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragetype.coding,type.coding,Σ,0..*,Coding,Code defined by a terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragetype.coding.system,type.coding.system,Σ,0..1,uri,Identity of the terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragetype.coding.version,type.coding.version,Σ,0..1,string,Version of the system - if relevant
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragetype.coding.code,type.coding.code,Σ,0..1,code,Symbol in syntax defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragetype.coding.display,type.coding.display,Σ,0..1,string,Representation defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragetype.coding.userSelected,type.coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragetype.text,type.text,Σ,0..1,string,Plain text representation of the concept
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragesystem,system,Σ,0..1,uri,The namespace for the identifier value
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragevalue,value,Σ,0..1,string,The value that is unique
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverageperiod,period,Σ,0..1,Period,Time period when id is/was valid for use
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverageperiod.start,period.start,ΣI,0..1,dateTime,Starting time with inclusive boundary
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverageperiod.end,period.end,ΣI,0..1,dateTime,"End time with inclusive boundary, if not ongoing"
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverageassigner,assigner,Σ,0..1,Reference(Organization),Organization that issued id (may be just text)
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,status,?!SΣ,1..1,code,active | cancelled | draft | entered-in-errorBinding: FinancialResourceStatusCodes (required): A code specifying the state of the resource instance.
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,type,Σ,0..1,CodeableConcept,"Coverage category such as medical or accidentBinding: CoverageTypeAndSelf-PayCodes (preferred): The type of insurance: public health, worker compensation; private accident, auto, private health, etc.) or a direct payment by an individual or organization."
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragetext,text,Σ,0..1,string,Plain text representation of the concept
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,policyHolder,Σ,0..1,Reference(Patient | RelatedPerson | Organization),Owner of the policy
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,subscriber,Σ,0..1,Reference(Patient | RelatedPerson),Subscriber to the policy
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,subscriberId,SΣ,1..1,string,ID assigned to the subscriber
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,beneficiary,SΣ,1..1,Reference(C4BB Patient),Plan beneficiary
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,dependent,Σ,0..1,string,Dependent number
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,relationship,S,1..1,CodeableConcept,Beneficiary relationship to the subscriberBinding: SubscriberRelationshipCodes (required)
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragetext,text,Σ,0..1,string,Plain text representation of the concept
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,period,SΣ,0..1,Period,Coverage start and end dates
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragestart,start,ΣI,0..1,dateTime,Starting time with inclusive boundary
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverageend,end,ΣI,0..1,dateTime,"End time with inclusive boundary, if not ongoing"
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,payor,SΣ,1..1,Reference(C4BB Organization),Issuer of the policy
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,class,S,0..*,(Slice Definition),"Additional coverage classificationsSlice: Unordered, Open by pattern:type"
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,class:All Slices,,,,Content/Rules for all slices
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,id,,0..1,string,Unique id for inter-element referencing
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,extension,,0..*,Extension,Additional content defined by implementations
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,modifierExtension,?!Σ,0..*,Extension,Extensions that cannot be ignored even if unrecognized
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,type,Σ,1..1,CodeableConcept,"Type of class such as 'group' or 'plan'Binding: CoverageClassCodes (extensible): The policy classifications, eg. Group, Plan, Class, etc."
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragetext,text,Σ,0..1,string,Plain text representation of the concept
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,value,Σ,1..1,string,Value associated with the type
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,name,Σ,0..1,string,Human readable description of the type and value
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,class:group,S,0..1,BackboneElement,Additional coverage classifications
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,id,,0..1,string,Unique id for inter-element referencing
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,extension,,0..*,Extension,Additional content defined by implementations
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,modifierExtension,?!Σ,0..*,Extension,Extensions that cannot be ignored even if unrecognized
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,type,Σ,1..1,CodeableConcept,"Type of class such as 'group' or 'plan'Binding: CoverageClassCodes (extensible): The policy classifications, eg. Group, Plan, Class, etc.Required Pattern: At least the following"
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragetext,text,Σ,0..1,string,Plain text representation of the concept
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,id,,0..1,string,Unique id for inter-element referencing
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,extension,,0..*,Extension,Additional content defined by implementations
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,coding,,1..*,Coding,Code defined by a terminology systemFixed Value: (complex)
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragesystem,system,Σ,0..1,uri,Identity of the terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverageversion,version,Σ,0..1,string,Version of the system - if relevant
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecode,code,Σ,0..1,code,Symbol in syntax defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragedisplay,display,Σ,0..1,string,Representation defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-CoverageuserSelected,userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,id,,0..1,string,Unique id for inter-element referencing
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,extension,,0..*,Extension,Additional content defined by implementations
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,system,,1..1,uri,Identity of the terminology systemFixed Value: http://terminology.hl7.org/CodeSystem/coverage-class
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,version,,0..1,string,Version of the system - if relevant
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,code,,1..1,code,Symbol in syntax defined by the systemFixed Value: group
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,display,,0..1,string,Representation defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,userSelected,,0..1,boolean,If this coding was chosen directly by the user
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,text,,0..1,string,Plain text representation of the concept
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,value,SΣ,1..1,string,Value associated with the type
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,name,SΣ,0..1,string,Human readable description of the type and value
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,class:plan,S,0..1,BackboneElement,Additional coverage classifications
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,id,,0..1,string,Unique id for inter-element referencing
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,extension,,0..*,Extension,Additional content defined by implementations
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,modifierExtension,?!Σ,0..*,Extension,Extensions that cannot be ignored even if unrecognized
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,type,Σ,1..1,CodeableConcept,"Type of class such as 'group' or 'plan'Binding: CoverageClassCodes (extensible): The policy classifications, eg. Group, Plan, Class, etc.Required Pattern: At least the following"
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragetext,text,Σ,0..1,string,Plain text representation of the concept
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,id,,0..1,string,Unique id for inter-element referencing
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,extension,,0..*,Extension,Additional content defined by implementations
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,coding,,1..*,Coding,Code defined by a terminology systemFixed Value: (complex)
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragesystem,system,Σ,0..1,uri,Identity of the terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverageversion,version,Σ,0..1,string,Version of the system - if relevant
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecode,code,Σ,0..1,code,Symbol in syntax defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragedisplay,display,Σ,0..1,string,Representation defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-CoverageuserSelected,userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,id,,0..1,string,Unique id for inter-element referencing
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,extension,,0..*,Extension,Additional content defined by implementations
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,system,,1..1,uri,Identity of the terminology systemFixed Value: http://terminology.hl7.org/CodeSystem/coverage-class
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,version,,0..1,string,Version of the system - if relevant
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,code,,1..1,code,Symbol in syntax defined by the systemFixed Value: plan
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,display,,0..1,string,Representation defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,userSelected,,0..1,boolean,If this coding was chosen directly by the user
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,text,,0..1,string,Plain text representation of the concept
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,value,SΣ,1..1,string,Value associated with the type
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,name,SΣ,0..1,string,Human readable description of the type and value
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,order,Σ,0..1,positiveInt,Relative order of the coverage
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,network,Σ,0..1,string,Insurer network
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,costToBeneficiary,,0..*,BackboneElement,Patient payments for services/products
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,id,,0..1,string,Unique id for inter-element referencing
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,extension,,0..*,Extension,Additional content defined by implementations
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,modifierExtension,?!Σ,0..*,Extension,Extensions that cannot be ignored even if unrecognized
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,type,Σ,0..1,CodeableConcept,Cost categoryBinding: CoverageCopayTypeCodes (extensible): The types of services to which patient copayments are specified.
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragetext,text,Σ,0..1,string,Plain text representation of the concept
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,value[x],Σ,1..1,,The amount or percentage due from the beneficiary
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage.valueQuantity,valueQuantity,,,Quantity(SimpleQuantity),
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage.valueMoney,valueMoney,,,Money,
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage.valueMoneyvalue,value,Σ,0..1,decimal,Numerical value (with implicit precision)
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage.valueMoneycurrency,currency,Σ,0..1,code,ISO 4217 Currency CodeCurrencyCode (Required)
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,exception,,0..*,BackboneElement,Exceptions for patient payments
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,id,,0..1,string,Unique id for inter-element referencing
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,extension,,0..*,Extension,Additional content defined by implementations
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,modifierExtension,?!Σ,0..*,Extension,Extensions that cannot be ignored even if unrecognized
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,type,Σ,1..1,CodeableConcept,Exception categoryBinding: ExampleCoverageFinancialExceptionCodes (example): The types of exceptions from the part or full value of financial obligations such as copays.
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragetext,text,Σ,0..1,string,Plain text representation of the concept
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,period,Σ,0..1,Period,The effective period of the exception
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coveragestart,start,ΣI,0..1,dateTime,Starting time with inclusive boundary
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverageend,end,ΣI,0..1,dateTime,"End time with inclusive boundary, if not ongoing"
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,subrogation,,0..1,boolean,Reimbursement to insurer
StructureDefinition-C4BB-Coverage,StructureDefinition-C4BB-Coverage,contract,,0..*,Reference(Contract),Contract details
StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional,StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional.id,id,Σ,0..1,id,Logical id of this artifact
StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional,StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional.meta,meta,Σ,0..1,Meta,Metadata about the resource
StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional,StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional,StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional,StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional,StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional.contained,contained,,0..*,Resource,"Contained, inline Resources"
StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional,StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional.extension,extension,,0..*,Extension,Additional Content defined by implementations
StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional,StructureDefinition-C4BB-ExplanationOfBenefit-Inpatient-Institutional.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
