Resource,Nesting,Resource Content Name,Flags,Cardinality,Datatype,Description
ActivityDefinition,ActivityDefinition,ActivityDefinition,,,DomainResource,"The definition of a specific activity to be taken, independent of any particular patient or contextElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
ActivityDefinition,ActivityDefinition.url,url,Σ,0..1,uri,Logical URI to reference this activity definition (globally unique)
ActivityDefinition,ActivityDefinition.identifier,identifier,Σ,0..*,Identifier,Additional identifier for the activity definition
ActivityDefinition,ActivityDefinition.version,version,Σ,0..1,string,Business version of the activity definition
ActivityDefinition,ActivityDefinition.name,name,Σ,0..1,string,Name for this activity definition (computer friendly)
ActivityDefinition,ActivityDefinition.title,title,Σ,0..1,string,Name for this activity definition (human friendly)
ActivityDefinition,ActivityDefinition.status,status,?!Σ,1..1,code,draft | active | retired | unknownPublicationStatus (Required)
ActivityDefinition,ActivityDefinition.experimental,experimental,?!Σ,0..1,boolean,"For testing purposes, not real usage"
ActivityDefinition,ActivityDefinition.date,date,Σ,0..1,dateTime,Date this was last changed
ActivityDefinition,ActivityDefinition.publisher,publisher,Σ,0..1,string,Name of the publisher (organization or individual)
ActivityDefinition,ActivityDefinition.description,description,Σ,0..1,markdown,Natural language description of the activity definition
ActivityDefinition,ActivityDefinition.purpose,purpose,,0..1,markdown,Why this activity definition is defined
ActivityDefinition,ActivityDefinition.usage,usage,,0..1,string,Describes the clinical usage of the asset
ActivityDefinition,ActivityDefinition.approvalDate,approvalDate,,0..1,date,When the activity definition was approved by publisher
ActivityDefinition,ActivityDefinition.lastReviewDate,lastReviewDate,,0..1,date,When the activity definition was last reviewed
ActivityDefinition,ActivityDefinition.effectivePeriod,effectivePeriod,Σ,0..1,Period,When the activity definition is expected to be used
ActivityDefinition,ActivityDefinition.useContext,useContext,Σ,0..*,UsageContext,Context the content is intended to support
ActivityDefinition,ActivityDefinition.jurisdiction,jurisdiction,Σ,0..*,CodeableConcept,Intended jurisdiction for activity definition (if applicable)Jurisdiction ValueSet (Extensible)
ActivityDefinition,ActivityDefinition.topic,topic,,0..*,CodeableConcept,"E.g. Education, Treatment, Assessment, etcDefinitionTopic (Example)"
ActivityDefinition,ActivityDefinition.contributor,contributor,,0..*,Contributor,A content contributor
ActivityDefinition,ActivityDefinition.contact,contact,Σ,0..*,ContactDetail,Contact details for the publisher
ActivityDefinition,ActivityDefinition.copyright,copyright,,0..1,markdown,Use and/or publishing restrictions
ActivityDefinition,ActivityDefinition.relatedArtifact,relatedArtifact,,0..*,RelatedArtifact,"Additional documentation, citations, etc"
ActivityDefinition,ActivityDefinition.library,library,,0..*,Reference(Library),Logic used by the asset
ActivityDefinition,ActivityDefinition.kind,kind,,0..1,code,Kind of resourceResourceType (Required)
ActivityDefinition,ActivityDefinition.code,code,,0..1,CodeableConcept,Detail type of activityProcedure Codes (SNOMED CT) (Example)
ActivityDefinition,ActivityDefinition.timing[x],timing[x],,0..1,,When activity is to occur
ActivityDefinition,ActivityDefinition.timingTiming,timingTiming,,,Timing,
ActivityDefinition,ActivityDefinition.timingDateTime,timingDateTime,,,dateTime,
ActivityDefinition,ActivityDefinition.timingPeriod,timingPeriod,,,Period,
ActivityDefinition,ActivityDefinition.timingRange,timingRange,,,Range,
ActivityDefinition,ActivityDefinition.location,location,,0..1,Reference(Location),Where it should happen
ActivityDefinition,ActivityDefinition.participant,participant,,0..*,BackboneElement,Who should participate in the action
ActivityDefinition,ActivityDefinition.participant.type,type,,1..1,code,patient | practitioner | related-personActionParticipantType (Required)
ActivityDefinition,ActivityDefinition.participant.role,role,,0..1,CodeableConcept,"E.g. Nurse, Surgeon, Parent, etcActionParticipantRole (Example)"
ActivityDefinition,ActivityDefinition.product[x],product[x],,0..1,,What's administered/suppliedSNOMED CT Medication Codes (Example)
ActivityDefinition,ActivityDefinition.productReference,productReference,,,Reference(Medication | Substance),
ActivityDefinition,ActivityDefinition.productCodeableConcept,productCodeableConcept,,,CodeableConcept,
ActivityDefinition,ActivityDefinition.quantity,quantity,,0..1,SimpleQuantity,How much is administered/consumed/supplied
ActivityDefinition,ActivityDefinition.dosage,dosage,,0..*,Dosage,Detailed dosage instructions
ActivityDefinition,ActivityDefinition.bodySite,bodySite,,0..*,CodeableConcept,What part of body to perform onSNOMED CT Body Structures (Example)
ActivityDefinition,ActivityDefinition.transform,transform,,0..1,Reference(StructureMap),Transform to apply the template
ActivityDefinition,ActivityDefinition.dynamicValue,dynamicValue,,0..*,BackboneElement,Dynamic aspects of the definition
ActivityDefinition,ActivityDefinition.dynamicValue.description,description,,0..1,string,Natural language description of the dynamic value
ActivityDefinition,ActivityDefinition.dynamicValue.path,path,,0..1,string,The path to the element to be set dynamically
ActivityDefinition,ActivityDefinition.dynamicValue.language,language,,0..1,string,Language of the expression
ActivityDefinition,ActivityDefinition.dynamicValue.expression,expression,,0..1,string,An expression that provides the dynamic value for the customization
AllergyIntolerance,AllergyIntolerance.id,id,Σ,0..1,id,Logical id of this artifact
AllergyIntolerance,AllergyIntolerance.meta,meta,Σ,0..1,Meta,Metadata about the resource
AllergyIntolerance,AllergyIntolerance.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
AllergyIntolerance,AllergyIntolerance.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
AllergyIntolerance,AllergyIntolerance.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
AllergyIntolerance,AllergyIntolerance.contained,contained,,0..*,Resource,"Contained, inline Resources"
AllergyIntolerance,AllergyIntolerance.extension,extension,,0..*,Extension,Additional Content defined by implementations
AllergyIntolerance,AllergyIntolerance.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
AllergyIntolerance,AllergyIntolerance,AllergyIntolerance,I,,DomainResource,"Allergy or Intolerance (generally: Risk of adverse reaction to a substance)+ AllergyIntolerance.clinicalStatus SHALL be present if verificationStatus is not entered-in-error.+ AllergyIntolerance.clinicalStatus SHALL NOT be present if verification Status is entered-in-errorElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
AllergyIntolerance,AllergyIntolerance.identifier,identifier,Σ,0..*,Identifier,External ids for this item
AllergyIntolerance,AllergyIntolerance.clinicalStatus,clinicalStatus,?!ΣI,0..1,code,active | inactive | resolvedAllergyIntoleranceClinicalStatus (Required)
AllergyIntolerance,AllergyIntolerance.verificationStatus,verificationStatus,?!ΣI,1..1,code,unconfirmed | confirmed | refuted | entered-in-errorAllergyIntoleranceVerificationStatus (Required)
AllergyIntolerance,AllergyIntolerance.type,type,Σ,0..1,code,allergy | intolerance - Underlying mechanism (if known)AllergyIntoleranceType (Required)
AllergyIntolerance,AllergyIntolerance.category,category,Σ,0..*,code,food | medication | environment | biologicAllergyIntoleranceCategory (Required)
AllergyIntolerance,AllergyIntolerance.criticality,criticality,Σ,0..1,code,low | high | unable-to-assessAllergyIntoleranceCriticality (Required)
AllergyIntolerance,AllergyIntolerance.code,code,Σ,0..1,CodeableConcept,"Code that identifies the allergy or intoleranceAllergyIntolerance Substance/Product, Condition and Negation Codes (Example)"
AllergyIntolerance,AllergyIntolerance.patient,patient,Σ,1..1,Reference(Patient),Who the sensitivity is for
AllergyIntolerance,AllergyIntolerance.onset[x],onset[x],,0..1,,When allergy or intolerance was identified
AllergyIntolerance,AllergyIntolerance.onsetDateTime,onsetDateTime,,,dateTime,
AllergyIntolerance,AllergyIntolerance.onsetAge,onsetAge,,,Age,
AllergyIntolerance,AllergyIntolerance.onsetPeriod,onsetPeriod,,,Period,
AllergyIntolerance,AllergyIntolerance.onsetRange,onsetRange,,,Range,
AllergyIntolerance,AllergyIntolerance.onsetString,onsetString,,,string,
AllergyIntolerance,AllergyIntolerance.assertedDate,assertedDate,,0..1,dateTime,Date record was believed accurate
AllergyIntolerance,AllergyIntolerance.recorder,recorder,,0..1,Reference(Practitioner | Patient),Who recorded the sensitivity
AllergyIntolerance,AllergyIntolerance.asserter,asserter,Σ,0..1,Reference(Patient | RelatedPerson | Practitioner),Source of the information about the allergy
AllergyIntolerance,AllergyIntolerance.lastOccurrence,lastOccurrence,,0..1,dateTime,Date(/time) of last known occurrence of a reaction
AllergyIntolerance,AllergyIntolerance.note,note,,0..*,Annotation,Additional text not captured in other fields
AllergyIntolerance,AllergyIntolerance.reaction,reaction,,0..*,BackboneElement,Adverse Reaction Events linked to exposure to substance
AllergyIntolerance,AllergyIntolerance.reaction.substance,substance,,0..1,CodeableConcept,Specific substance or pharmaceutical product considered to be responsible for eventSubstance Code (Example)
AllergyIntolerance,AllergyIntolerance.reaction.manifestation,manifestation,,1..*,CodeableConcept,Clinical symptoms/signs associated with the EventSNOMED CT Clinical Findings (Example)
AllergyIntolerance,AllergyIntolerance.reaction.description,description,,0..1,string,Description of the event as a whole
AllergyIntolerance,AllergyIntolerance.reaction.onset,onset,,0..1,dateTime,Date(/time) when manifestations showed
AllergyIntolerance,AllergyIntolerance.reaction.severity,severity,,0..1,code,mild | moderate | severe (of event as a whole)AllergyIntoleranceSeverity (Required)
AllergyIntolerance,AllergyIntolerance.reaction.exposureRoute,exposureRoute,,0..1,CodeableConcept,How the subject was exposed to the substanceSNOMED CT Route Codes (Example)
AllergyIntolerance,AllergyIntolerance.reaction.note,note,,0..*,Annotation,Text about event not captured in other fields
AdverseEvent,AdverseEvent.id,id,Σ,0..1,id,Logical id of this artifact
AdverseEvent,AdverseEvent.meta,meta,Σ,0..1,Meta,Metadata about the resource
AdverseEvent,AdverseEvent.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
AdverseEvent,AdverseEvent.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
AdverseEvent,AdverseEvent.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
AdverseEvent,AdverseEvent.contained,contained,,0..*,Resource,"Contained, inline Resources"
AdverseEvent,AdverseEvent.extension,extension,,0..*,Extension,Additional Content defined by implementations
AdverseEvent,AdverseEvent.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
AdverseEvent,AdverseEvent,AdverseEvent,Σ,,DomainResource,"Medical care, research study or other healthcare event causing physical injuryElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
AdverseEvent,AdverseEvent.identifier,identifier,Σ,0..1,Identifier,Business identifier for the event
AdverseEvent,AdverseEvent.category,category,Σ,0..1,code,"AE | PAE An adverse event is an event that caused harm to a patient,  an adverse reaction is a something that is a subject-specific event that is a result of an exposure to a medication, food, device or environmental substance, a potential adverse event is something that occurred and that could have caused harm to a patient but did notAdverseEventCategory (Required)"
AdverseEvent,AdverseEvent.type,type,Σ,0..1,CodeableConcept,actual | potentialSNOMED CT Clinical Findings (Example)
AdverseEvent,AdverseEvent.subject,subject,Σ,0..1,Reference(Patient | ResearchSubject | Medication | Device),Subject or group impacted by event
AdverseEvent,AdverseEvent.date,date,Σ,0..1,dateTime,When the event occurred
AdverseEvent,AdverseEvent.reaction,reaction,Σ,0..*,Reference(Condition),Adverse Reaction Events linked to exposure to substance
AdverseEvent,AdverseEvent.location,location,Σ,0..1,Reference(Location),Location where adverse event occurred
AdverseEvent,AdverseEvent.seriousness,seriousness,Σ,0..1,CodeableConcept,Mild | Moderate | SevereAdverseEventSeriousness (Example)
AdverseEvent,AdverseEvent.outcome,outcome,Σ,0..1,CodeableConcept,resolved | recovering | ongoing | resolvedWithSequelae | fatal | unknownAdverseEventOutcome (Required)
AdverseEvent,AdverseEvent.recorder,recorder,Σ,0..1,Reference(Patient | Practitioner | RelatedPerson),Who recorded the adverse event
AdverseEvent,AdverseEvent.eventParticipant,eventParticipant,Σ,0..1,Reference(Practitioner | Device),Who  was involved in the adverse event or the potential adverse event
AdverseEvent,AdverseEvent.description,description,Σ,0..1,string,Description of the adverse event
AdverseEvent,AdverseEvent.suspectEntity,suspectEntity,Σ,0..*,BackboneElement,The suspected agent causing the adverse event
AdverseEvent,AdverseEvent.suspectEntity.instance,instance,Σ,1..1,Reference(Substance | Medication | MedicationAdministration | MedicationStatement | Device),Refers to the specific entity that caused the adverse event
AdverseEvent,AdverseEvent.suspectEntity.causality,causality,Σ,0..1,code,causality1 | causality2AdverseEventCausality (Required)
AdverseEvent,AdverseEvent.suspectEntity.causalityAssessment,causalityAssessment,Σ,0..1,CodeableConcept,assess1 | assess2AdverseEventCausalityAssessment (Example)
AdverseEvent,AdverseEvent.suspectEntity.causalityProductRelatedness,causalityProductRelatedness,Σ,0..1,string,AdverseEvent.suspectEntity.causalityProductRelatedness
AdverseEvent,AdverseEvent.suspectEntity.causalityMethod,causalityMethod,Σ,0..1,CodeableConcept,method1 | method2AdverseEventCausalityMethod (Example)
AdverseEvent,AdverseEvent.suspectEntity.causalityAuthor,causalityAuthor,Σ,0..1,Reference(Practitioner | PractitionerRole),AdverseEvent.suspectEntity.causalityAuthor
AdverseEvent,AdverseEvent.suspectEntity.causalityResult,causalityResult,Σ,0..1,CodeableConcept,result1 | result2AdverseEventCausalityResult (Example)
AdverseEvent,AdverseEvent.subjectMedicalHistory,subjectMedicalHistory,Σ,0..*,Reference(Condition | Observation | AllergyIntolerance | FamilyMemberHistory | Immunization | Procedure),AdverseEvent.subjectMedicalHistory
AdverseEvent,AdverseEvent.referenceDocument,referenceDocument,Σ,0..*,Reference(DocumentReference),AdverseEvent.referenceDocument
AdverseEvent,AdverseEvent.study,study,Σ,0..*,Reference(ResearchStudy),AdverseEvent.study
Appointment,Appointment.id,id,Σ,0..1,id,Logical id of this artifact
Appointment,Appointment.meta,meta,Σ,0..1,Meta,Metadata about the resource
Appointment,Appointment.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
Appointment,Appointment.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
Appointment,Appointment.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
Appointment,Appointment.contained,contained,,0..*,Resource,"Contained, inline Resources"
Appointment,Appointment.extension,extension,,0..*,Extension,Additional Content defined by implementations
Appointment,Appointment.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
Appointment,Appointment,Appointment,I,,DomainResource,"A booking of a healthcare event among patient(s), practitioner(s), related person(s) and/or device(s) for a specific date/time. This may result in one or more Encounter(s)+ Only proposed or cancelled appointments can be missing start/end dates+ Either start and end are specified, or neitherElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
Appointment,Appointment.identifier,identifier,Σ,0..*,Identifier,External Ids for this item
Appointment,Appointment.status,status,?!Σ,1..1,code,proposed | pending | booked | arrived | fulfilled | cancelled | noshow | entered-in-errorAppointmentStatus (Required)
Appointment,Appointment.serviceCategory,serviceCategory,Σ,0..1,CodeableConcept,A broad categorisation of the service that is to be performed during this appointmentServiceCategory (Example)
Appointment,Appointment.serviceType,serviceType,Σ,0..*,CodeableConcept,The specific service that is to be performed during this appointmentServiceType (Example)
Appointment,Appointment.specialty,specialty,Σ,0..*,CodeableConcept,The specialty of a practitioner that would be required to perform the service requested in this appointmentPractice Setting Code Value Set (Preferred)
Appointment,Appointment.appointmentType,appointmentType,Σ,0..1,CodeableConcept,The style of appointment or patient that has been booked in the slot (not service type)v2 Appointment reason codes (Preferred)
Appointment,Appointment.reason,reason,Σ,0..*,CodeableConcept,Reason this appointment is scheduledEncounter Reason Codes (Preferred)
Appointment,Appointment.indication,indication,,0..*,Reference(Condition | Procedure),Reason the appointment is to takes place (resource)
Appointment,Appointment.priority,priority,,0..1,unsignedInt,Used to make informed decisions if needing to re-prioritize
Appointment,Appointment.description,description,,0..1,string,"Shown on a subject line in a meeting request, or appointment list"
Appointment,Appointment.supportingInformation,supportingInformation,,0..*,Reference(Any),Additional information to support the appointment
Appointment,Appointment.start,start,Σ,0..1,instant,When appointment is to take place
Appointment,Appointment.end,end,Σ,0..1,instant,When appointment is to conclude
Appointment,Appointment.minutesDuration,minutesDuration,,0..1,positiveInt,Can be less than start/end (e.g. estimate)
Appointment,Appointment.slot,slot,,0..*,Reference(Slot),The slots that this appointment is filling
Appointment,Appointment.created,created,,0..1,dateTime,The date that this appointment was initially created
Appointment,Appointment.comment,comment,,0..1,string,Additional comments
Appointment,Appointment.incomingReferral,incomingReferral,,0..*,Reference(ReferralRequest),The ReferralRequest provided as information to allocate to the Encounter
Appointment,Appointment.participant,participant,I,1..*,BackboneElement,Participants involved in appointment+ Either the type or actor on the participant SHALL be specified
Appointment,Appointment.participant.type,type,Σ,0..*,CodeableConcept,Role of participant in the appointmentParticipantType (Extensible)
Appointment,Appointment.participant.actor,actor,Σ,0..1,Reference(Patient | Practitioner | RelatedPerson | Device | HealthcareService | Location),"Person, Location/HealthcareService or Device"
Appointment,Appointment.participant.required,required,Σ,0..1,code,required | optional | information-onlyParticipantRequired (Required)
Appointment,Appointment.participant.status,status,,1..1,code,accepted | declined | tentative | needs-actionParticipationStatus (Required)
Appointment,Appointment.requestedPeriod,requestedPeriod,,0..*,Period,Potential date/time interval(s) requested to allocate the appointment within
AppointmentResponse,AppointmentResponse.id,id,Σ,0..1,id,Logical id of this artifact
AppointmentResponse,AppointmentResponse.meta,meta,Σ,0..1,Meta,Metadata about the resource
AppointmentResponse,AppointmentResponse.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
AppointmentResponse,AppointmentResponse.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
AppointmentResponse,AppointmentResponse.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
AppointmentResponse,AppointmentResponse.contained,contained,,0..*,Resource,"Contained, inline Resources"
AppointmentResponse,AppointmentResponse.extension,extension,,0..*,Extension,Additional Content defined by implementations
AppointmentResponse,AppointmentResponse.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
AppointmentResponse,AppointmentResponse,AppointmentResponse,I,,DomainResource,"A reply to an appointment request for a patient and/or practitioner(s), such as a confirmation or rejection+ Either the participantType or actor must be specifiedElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
AppointmentResponse,AppointmentResponse.identifier,identifier,Σ,0..*,Identifier,External Ids for this item
AppointmentResponse,AppointmentResponse.appointment,appointment,Σ,1..1,Reference(Appointment),Appointment this response relates to
AppointmentResponse,AppointmentResponse.start,start,,0..1,instant,"Time from appointment, or requested new start time"
AppointmentResponse,AppointmentResponse.end,end,,0..1,instant,"Time from appointment, or requested new end time"
AppointmentResponse,AppointmentResponse.participantType,participantType,Σ,0..*,CodeableConcept,Role of participant in the appointmentParticipantType (Extensible)
AppointmentResponse,AppointmentResponse.actor,actor,Σ,0..1,Reference(Patient | Practitioner | RelatedPerson | Device | HealthcareService | Location),"Person, Location/HealthcareService or Device"
AppointmentResponse,AppointmentResponse.participantStatus,participantStatus,?!Σ,1..1,code,accepted | declined | tentative | in-process | completed | needs-action | entered-in-errorParticipationStatus (Required)
AppointmentResponse,AppointmentResponse.comment,comment,,0..1,string,Additional comments
AuditEvent,AuditEvent.id,id,Σ,0..1,id,Logical id of this artifact
AuditEvent,AuditEvent.meta,meta,Σ,0..1,Meta,Metadata about the resource
AuditEvent,AuditEvent.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
AuditEvent,AuditEvent.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
AuditEvent,AuditEvent.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
AuditEvent,AuditEvent.contained,contained,,0..*,Resource,"Contained, inline Resources"
AuditEvent,AuditEvent.extension,extension,,0..*,Extension,Additional Content defined by implementations
AuditEvent,AuditEvent.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
AuditEvent,AuditEvent,AuditEvent,,,DomainResource,"Event record kept for security purposesElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
AuditEvent,AuditEvent.type,type,Σ,1..1,Coding,Type/identifier of eventAudit Event ID (Extensible)
AuditEvent,AuditEvent.subtype,subtype,Σ,0..*,Coding,More specific type/id for the eventAudit Event Sub-Type (Extensible)
AuditEvent,AuditEvent.action,action,Σ,0..1,code,Type of action performed during the eventAuditEventAction (Required)
AuditEvent,AuditEvent.recorded,recorded,Σ,1..1,instant,Time when the event occurred on source
AuditEvent,AuditEvent.outcome,outcome,Σ,0..1,code,Whether the event succeeded or failedAuditEventOutcome (Required)
AuditEvent,AuditEvent.outcomeDesc,outcomeDesc,Σ,0..1,string,Description of the event outcome
AuditEvent,AuditEvent.purposeOfEvent,purposeOfEvent,Σ,0..*,CodeableConcept,The purposeOfUse of the eventPurposeOfUse (Extensible)
AuditEvent,AuditEvent.agent,agent,,1..*,BackboneElement,Actor involved in the event
AuditEvent,AuditEvent.agent.role,role,,0..*,CodeableConcept,Agent role in the eventSecurityRoleType (Extensible)
AuditEvent,AuditEvent.agent.reference,reference,Σ,0..1,Reference(Practitioner | Organization | Device | Patient | RelatedPerson),Direct reference to resource
AuditEvent,AuditEvent.agent.userId,userId,Σ,0..1,Identifier,Unique identifier for the user
AuditEvent,AuditEvent.agent.altId,altId,,0..1,string,Alternative User id e.g. authentication
AuditEvent,AuditEvent.agent.name,name,,0..1,string,Human-meaningful name for the agent
AuditEvent,AuditEvent.agent.requestor,requestor,,1..1,boolean,Whether user is initiator
AuditEvent,AuditEvent.agent.location,location,,0..1,Reference(Location),Where
AuditEvent,AuditEvent.agent.policy,policy,,0..*,uri,Policy that authorized event
AuditEvent,AuditEvent.agent.media,media,,0..1,Coding,Type of mediaMedia Type Code (Extensible)
AuditEvent,AuditEvent.agent.network,network,,0..1,BackboneElement,Logical network location for application activity
AuditEvent,AuditEvent.agent.network.address,address,,0..1,string,Identifier for the network access point of the user device
AuditEvent,AuditEvent.agent.network.type,type,,0..1,code,The type of network access pointAuditEventAgentNetworkType (Required)
AuditEvent,AuditEvent.agent.purposeOfUse,purposeOfUse,,0..*,CodeableConcept,Reason given for this userPurposeOfUse (Extensible)
AuditEvent,AuditEvent.source,source,,1..1,BackboneElement,Audit Event Reporter
AuditEvent,AuditEvent.source.site,site,,0..1,string,Logical source location within the enterprise
AuditEvent,AuditEvent.source.identifier,identifier,Σ,1..1,Identifier,The identity of source detecting the event
AuditEvent,AuditEvent.source.type,type,,0..*,Coding,The type of source where event originatedAudit Event Source Type (Extensible)
AuditEvent,AuditEvent.entity,entity,I,0..*,BackboneElement,Data or objects used+ Either a name or a query (NOT both)
AuditEvent,AuditEvent.entity.identifier,identifier,Σ,0..1,Identifier,Specific instance of object
AuditEvent,AuditEvent.entity.reference,reference,Σ,0..1,Reference(Any),Specific instance of resource
AuditEvent,AuditEvent.entity.type,type,,0..1,Coding,Type of entity involvedAuditEventEntityType (Extensible)
AuditEvent,AuditEvent.entity.role,role,,0..1,Coding,What role the entity playedAuditEventEntityRole (Extensible)
AuditEvent,AuditEvent.entity.lifecycle,lifecycle,,0..1,Coding,Life-cycle stage for the entityObjectLifecycleEvents (Extensible)
AuditEvent,AuditEvent.entity.securityLabel,securityLabel,,0..*,Coding,Security labels on the entityAll Security Labels (Extensible)
AuditEvent,AuditEvent.entity.name,name,ΣI,0..1,string,Descriptor for entity
AuditEvent,AuditEvent.entity.description,description,,0..1,string,Descriptive text
AuditEvent,AuditEvent.entity.query,query,ΣI,0..1,base64Binary,Query parameters
AuditEvent,AuditEvent.entity.detail,detail,,0..*,BackboneElement,Additional Information about the entity
AuditEvent,AuditEvent.entity.detail.type,type,,1..1,string,Name of the property
AuditEvent,AuditEvent.entity.detail.value,value,,1..1,base64Binary,Property value
Basic,Basic.id,id,Σ,0..1,id,Logical id of this artifact
Basic,Basic.meta,meta,Σ,0..1,Meta,Metadata about the resource
Basic,Basic.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
Basic,Basic.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
Basic,Basic.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
Basic,Basic.contained,contained,,0..*,Resource,"Contained, inline Resources"
Basic,Basic.extension,extension,,0..*,Extension,Additional Content defined by implementations
Basic,Basic.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
Basic,Basic,Basic,Σ,,DomainResource,"Resource for non-supported contentElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
Basic,Basic.identifier,identifier,Σ,0..*,Identifier,Business identifier
Basic,Basic.code,code,?!Σ,1..1,CodeableConcept,Kind of ResourceBasic Resource Types (Example)
Basic,Basic.subject,subject,Σ,0..1,Reference(Any),Identifies the focus of this resource
Basic,Basic.created,created,Σ,0..1,date,When created
Basic,Basic.author,author,Σ,0..1,Reference(Practitioner | Patient | RelatedPerson),Who created
Binary,Binary.id,id,Σ,0..1,id,Logical id of this artifact
Binary,Binary.meta,meta,Σ,0..1,Meta,Metadata about the resource
