Resource,Nesting,Resource Content Name,Flags,Cardinality,Datatype,Description
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/Account.html"",""Account"")",Account.guarantor,guarantor,,0..*,BackboneElement,Responsible for the account
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/Account.html"",""Account"")",Account.guarantor.party,party,,1..1,Reference(Patient | RelatedPerson | Organization),Responsible entity
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/Account.html"",""Account"")",Account.guarantor.onHold,onHold,,0..1,boolean,Credit or other hold applied
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/Account.html"",""Account"")",Account.guarantor.period,period,,0..1,Period,Guarrantee account during
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.id,id,Σ,0..1,id,Logical id of this artifact
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.meta,meta,Σ,0..1,Meta,Metadata about the resource
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.contained,contained,,0..*,Resource,"Contained, inline Resources"
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.extension,extension,,0..*,Extension,Additional Content defined by implementations
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition,ActivityDefinition,,,DomainResource,"The definition of a specific activity to be taken, independent of any particular patient or contextElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.url,url,Σ,0..1,uri,Logical URI to reference this activity definition (globally unique)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.identifier,identifier,Σ,0..*,Identifier,Additional identifier for the activity definition
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.version,version,Σ,0..1,string,Business version of the activity definition
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.name,name,Σ,0..1,string,Name for this activity definition (computer friendly)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.title,title,Σ,0..1,string,Name for this activity definition (human friendly)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.status,status,?!Σ,1..1,code,draft | active | retired | unknownPublicationStatus (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.experimental,experimental,?!Σ,0..1,boolean,"For testing purposes, not real usage"
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.date,date,Σ,0..1,dateTime,Date this was last changed
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.publisher,publisher,Σ,0..1,string,Name of the publisher (organization or individual)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.description,description,Σ,0..1,markdown,Natural language description of the activity definition
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.purpose,purpose,,0..1,markdown,Why this activity definition is defined
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.usage,usage,,0..1,string,Describes the clinical usage of the asset
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.approvalDate,approvalDate,,0..1,date,When the activity definition was approved by publisher
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.lastReviewDate,lastReviewDate,,0..1,date,When the activity definition was last reviewed
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.effectivePeriod,effectivePeriod,Σ,0..1,Period,When the activity definition is expected to be used
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.useContext,useContext,Σ,0..*,UsageContext,Context the content is intended to support
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.jurisdiction,jurisdiction,Σ,0..*,CodeableConcept,Intended jurisdiction for activity definition (if applicable)Jurisdiction ValueSet (Extensible)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.topic,topic,,0..*,CodeableConcept,"E.g. Education, Treatment, Assessment, etcDefinitionTopic (Example)"
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.contributor,contributor,,0..*,Contributor,A content contributor
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.contact,contact,Σ,0..*,ContactDetail,Contact details for the publisher
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.copyright,copyright,,0..1,markdown,Use and/or publishing restrictions
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.relatedArtifact,relatedArtifact,,0..*,RelatedArtifact,"Additional documentation, citations, etc"
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.library,library,,0..*,Reference(Library),Logic used by the asset
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.kind,kind,,0..1,code,Kind of resourceResourceType (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.code,code,,0..1,CodeableConcept,Detail type of activityProcedure Codes (SNOMED CT) (Example)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.timing[x],timing[x],,0..1,,When activity is to occur
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.timingTiming,timingTiming,,,Timing,
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.timingDateTime,timingDateTime,,,dateTime,
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.timingPeriod,timingPeriod,,,Period,
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.timingRange,timingRange,,,Range,
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.location,location,,0..1,Reference(Location),Where it should happen
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.participant,participant,,0..*,BackboneElement,Who should participate in the action
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.participant.type,type,,1..1,code,patient | practitioner | related-personActionParticipantType (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.participant.role,role,,0..1,CodeableConcept,"E.g. Nurse, Surgeon, Parent, etcActionParticipantRole (Example)"
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.product[x],product[x],,0..1,,What's administered/suppliedSNOMED CT Medication Codes (Example)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.productReference,productReference,,,Reference(Medication | Substance),
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.productCodeableConcept,productCodeableConcept,,,CodeableConcept,
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.quantity,quantity,,0..1,SimpleQuantity,How much is administered/consumed/supplied
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.dosage,dosage,,0..*,Dosage,Detailed dosage instructions
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.bodySite,bodySite,,0..*,CodeableConcept,What part of body to perform onSNOMED CT Body Structures (Example)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.transform,transform,,0..1,Reference(StructureMap),Transform to apply the template
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.dynamicValue,dynamicValue,,0..*,BackboneElement,Dynamic aspects of the definition
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.dynamicValue.description,description,,0..1,string,Natural language description of the dynamic value
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.dynamicValue.path,path,,0..1,string,The path to the element to be set dynamically
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.dynamicValue.language,language,,0..1,string,Language of the expression
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/ActivityDefinition.html"",""ActivityDefinition"")",ActivityDefinition.dynamicValue.expression,expression,,0..1,string,An expression that provides the dynamic value for the customization
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.id,id,Σ,0..1,id,Logical id of this artifact
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.meta,meta,Σ,0..1,Meta,Metadata about the resource
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.contained,contained,,0..*,Resource,"Contained, inline Resources"
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.extension,extension,,0..*,Extension,Additional Content defined by implementations
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance,AllergyIntolerance,I,,DomainResource,"Allergy or Intolerance (generally: Risk of adverse reaction to a substance)+ AllergyIntolerance.clinicalStatus SHALL be present if verificationStatus is not entered-in-error.+ AllergyIntolerance.clinicalStatus SHALL NOT be present if verification Status is entered-in-errorElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.identifier,identifier,Σ,0..*,Identifier,External ids for this item
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.clinicalStatus,clinicalStatus,?!ΣI,0..1,code,active | inactive | resolvedAllergyIntoleranceClinicalStatus (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.verificationStatus,verificationStatus,?!ΣI,1..1,code,unconfirmed | confirmed | refuted | entered-in-errorAllergyIntoleranceVerificationStatus (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.type,type,Σ,0..1,code,allergy | intolerance - Underlying mechanism (if known)AllergyIntoleranceType (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.category,category,Σ,0..*,code,food | medication | environment | biologicAllergyIntoleranceCategory (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.criticality,criticality,Σ,0..1,code,low | high | unable-to-assessAllergyIntoleranceCriticality (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.code,code,Σ,0..1,CodeableConcept,"Code that identifies the allergy or intoleranceAllergyIntolerance Substance/Product, Condition and Negation Codes (Example)"
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.patient,patient,Σ,1..1,Reference(Patient),Who the sensitivity is for
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.onset[x],onset[x],,0..1,,When allergy or intolerance was identified
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.onsetDateTime,onsetDateTime,,,dateTime,
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.onsetAge,onsetAge,,,Age,
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.onsetPeriod,onsetPeriod,,,Period,
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.onsetRange,onsetRange,,,Range,
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.onsetString,onsetString,,,string,
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.assertedDate,assertedDate,,0..1,dateTime,Date record was believed accurate
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.recorder,recorder,,0..1,Reference(Practitioner | Patient),Who recorded the sensitivity
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.asserter,asserter,Σ,0..1,Reference(Patient | RelatedPerson | Practitioner),Source of the information about the allergy
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.lastOccurrence,lastOccurrence,,0..1,dateTime,Date(/time) of last known occurrence of a reaction
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.note,note,,0..*,Annotation,Additional text not captured in other fields
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction,reaction,,0..*,BackboneElement,Adverse Reaction Events linked to exposure to substance
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction.substance,substance,,0..1,CodeableConcept,Specific substance or pharmaceutical product considered to be responsible for eventSubstance Code (Example)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction.manifestation,manifestation,,1..*,CodeableConcept,Clinical symptoms/signs associated with the EventSNOMED CT Clinical Findings (Example)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction.description,description,,0..1,string,Description of the event as a whole
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction.onset,onset,,0..1,dateTime,Date(/time) when manifestations showed
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction.severity,severity,,0..1,code,mild | moderate | severe (of event as a whole)AllergyIntoleranceSeverity (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction.exposureRoute,exposureRoute,,0..1,CodeableConcept,How the subject was exposed to the substanceSNOMED CT Route Codes (Example)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction.note,note,,0..*,Annotation,Text about event not captured in other fields
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.id,id,Σ,0..1,id,Logical id of this artifact
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.meta,meta,Σ,0..1,Meta,Metadata about the resource
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.contained,contained,,0..*,Resource,"Contained, inline Resources"
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.extension,extension,,0..*,Extension,Additional Content defined by implementations
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent,AdverseEvent,Σ,,DomainResource,"Medical care, research study or other healthcare event causing physical injuryElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.identifier,identifier,Σ,0..1,Identifier,Business identifier for the event
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.category,category,Σ,0..1,code,"AE | PAE An adverse event is an event that caused harm to a patient,  an adverse reaction is a something that is a subject-specific event that is a result of an exposure to a medication, food, device or environmental substance, a potential adverse event is something that occurred and that could have caused harm to a patient but did notAdverseEventCategory (Required)"
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.type,type,Σ,0..1,CodeableConcept,actual | potentialSNOMED CT Clinical Findings (Example)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.subject,subject,Σ,0..1,Reference(Patient | ResearchSubject | Medication | Device),Subject or group impacted by event
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.date,date,Σ,0..1,dateTime,When the event occurred
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.reaction,reaction,Σ,0..*,Reference(Condition),Adverse Reaction Events linked to exposure to substance
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.location,location,Σ,0..1,Reference(Location),Location where adverse event occurred
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.seriousness,seriousness,Σ,0..1,CodeableConcept,Mild | Moderate | SevereAdverseEventSeriousness (Example)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.outcome,outcome,Σ,0..1,CodeableConcept,resolved | recovering | ongoing | resolvedWithSequelae | fatal | unknownAdverseEventOutcome (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.recorder,recorder,Σ,0..1,Reference(Patient | Practitioner | RelatedPerson),Who recorded the adverse event
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.eventParticipant,eventParticipant,Σ,0..1,Reference(Practitioner | Device),Who  was involved in the adverse event or the potential adverse event
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.description,description,Σ,0..1,string,Description of the adverse event
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.suspectEntity,suspectEntity,Σ,0..*,BackboneElement,The suspected agent causing the adverse event
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.suspectEntity.instance,instance,Σ,1..1,Reference(Substance | Medication | MedicationAdministration | MedicationStatement | Device),Refers to the specific entity that caused the adverse event
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.suspectEntity.causality,causality,Σ,0..1,code,causality1 | causality2AdverseEventCausality (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.suspectEntity.causalityAssessment,causalityAssessment,Σ,0..1,CodeableConcept,assess1 | assess2AdverseEventCausalityAssessment (Example)
"=HYPERLINK(""https://www.hl7.org/fhir/STU3/AdverseEvent.html"",""AdverseEvent"")",AdverseEvent.suspectEntity.causalityProductRelatedness,causalityProductRelatedness,Σ,0..1,string,AdverseEvent.suspectEntity.causalityProductRelatedness
