Resource,Nesting,Resource Content Name,Flags,Cardinality,Datatype,Description
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.patient,patient,Σ,1..1,Reference(Patient),Who the sensitivity is for
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reporter,reporter,Σ,0..1,Reference(Patient | RelatedPerson | Practitioner),Source of the information about the allergy
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.substance,substance,Σ,1..1,CodeableConcept,"Substance, (or class) considered to be responsible for riskAllergyIntolerance Substance and Negation Codes (Example)"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.status,status,?! Σ,0..1,code,active | unconfirmed | confirmed | inactive | resolved | refuted | entered-in-errorAllergyIntoleranceStatus (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.criticality,criticality,Σ,0..1,code,CRITL | CRITH | CRITUAllergyIntoleranceCriticality (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.type,type,Σ,0..1,code,allergy | intolerance - Underlying mechanism (if known)AllergyIntoleranceType (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.category,category,Σ,0..1,code,food | medication | environment | other - Category of SubstanceAllergyIntoleranceCategory (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.lastOccurence,lastOccurence,Σ,0..1,dateTime,Date(/time) of last known occurrence of a reaction
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.note,note,,0..1,Annotation,Additional text not captured in other fields
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction,reaction,,0..*,BackboneElement,Adverse Reaction Events linked to exposure to substance
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction.substance,substance,Σ,0..1,CodeableConcept,Specific substance considered to be responsible for eventSubstance Code (Example)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction.certainty,certainty,Σ,0..1,code,unlikely | likely | confirmed - clinical certainty about the specific substanceAllergyIntoleranceCertainty (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction.manifestation,manifestation,Σ,1..*,CodeableConcept,Clinical symptoms/signs associated with the EventSNOMED CT Clinical Findings (Example)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction.description,description,,0..1,string,Description of the event as a whole
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction.onset,onset,Σ,0..1,dateTime,Date(/time) when manifestations showed
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction.severity,severity,Σ,0..1,code,mild | moderate | severe (of event as a whole)AllergyIntoleranceSeverity (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction.exposureRoute,exposureRoute,Σ,0..1,CodeableConcept,How the subject was exposed to the substanceSNOMED CT Route Codes (Example)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AllergyIntolerance.html"",""AllergyIntolerance"")",AllergyIntolerance.reaction.note,note,,0..1,Annotation,Text about event not captured in other fields
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.id,id,Σ,0..1,id,Logical id of this artifact
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.meta,meta,Σ,0..1,Meta,Metadata about the resource
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.contained,contained,,0..*,Resource,"Contained, inline Resources"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.extension,extension,,0..*,Extension,Additional Content defined by implementations
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment,Appointment,I,,DomainResource,"A booking of a healthcare event among patient(s), practitioner(s), related person(s) and/or device(s) for a specific date/time. This may result in one or more Encounter(s)Only proposed or cancelled appointments can be missing start/end datesEither start and end are specified, or neither"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.identifier,identifier,Σ,0..*,Identifier,External Ids for this item
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.status,status,?! Σ,1..1,code,proposed | pending | booked | arrived | fulfilled | cancelled | noshowAppointmentStatus (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.type,type,Σ,0..1,CodeableConcept,The type of appointment that is being bookedPractice Setting Code Value Set (Preferred)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.reason,reason,Σ,0..1,CodeableConcept,Reason this appointment is scheduledEncounter Reason Codes (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.priority,priority,,0..1,unsignedInt,Used to make informed decisions if needing to re-prioritize
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.description,description,,0..1,string,"Shown on a subject line in a meeting request, or appointment list"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.start,start,Σ,0..1,instant,When appointment is to take place
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.end,end,Σ,0..1,instant,When appointment is to conclude
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.minutesDuration,minutesDuration,,0..1,positiveInt,Can be less than start/end (e.g. estimate)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.slot,slot,,0..*,Reference(Slot),"If provided, then no schedule and start/end values MUST match slot"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.comment,comment,,0..1,string,Additional comments
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.participant,participant,I,1..*,BackboneElement,Participants involved in appointmentEither the type or actor on the participant MUST be specified
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.participant.type,type,Σ,0..*,CodeableConcept,Role of participant in the appointmentParticipantType (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.participant.actor,actor,Σ,0..1,Reference(Patient | Practitioner | RelatedPerson | Device | HealthcareService | Location),"Person, Location/HealthcareService or Device"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.participant.required,required,Σ,0..1,code,required | optional | information-onlyParticipantRequired (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Appointment.html"",""Appointment"")",Appointment.participant.status,status,,1..1,code,accepted | declined | tentative | needs-actionParticipationStatus (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.id,id,Σ,0..1,id,Logical id of this artifact
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.meta,meta,Σ,0..1,Meta,Metadata about the resource
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.contained,contained,,0..*,Resource,"Contained, inline Resources"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.extension,extension,,0..*,Extension,Additional Content defined by implementations
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse,AppointmentResponse,I,,DomainResource,"A reply to an appointment request for a patient and/or practitioner(s), such as a confirmation or rejectionEither the participantType or actor must be specified"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.identifier,identifier,Σ,0..*,Identifier,External Ids for this item
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.appointment,appointment,Σ,1..1,Reference(Appointment),Appointment this response relates to
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.start,start,,0..1,instant,"Time from appointment, or requested new start time"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.end,end,,0..1,instant,"Time from appointment, or requested new end time"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.participantType,participantType,Σ,0..*,CodeableConcept,Role of participant in the appointmentParticipantType (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.actor,actor,Σ,0..1,Reference(Patient | Practitioner | RelatedPerson | Device | HealthcareService | Location),"Person, Location/HealthcareService or Device"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.participantStatus,participantStatus,?! Σ,1..1,code,accepted | declined | tentative | in-process | completed | needs-actionParticipantStatus (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AppointmentResponse.html"",""AppointmentResponse"")",AppointmentResponse.comment,comment,,0..1,string,Additional comments
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.id,id,Σ,0..1,id,Logical id of this artifact
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.meta,meta,Σ,0..1,Meta,Metadata about the resource
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.contained,contained,,0..*,Resource,"Contained, inline Resources"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.extension,extension,,0..*,Extension,Additional Content defined by implementations
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent,AuditEvent,,,DomainResource,Event record kept for security purposes
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.event,event,,1..1,BackboneElement,What was done
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.event.type,type,Σ,1..1,Coding,Type/identifier of eventAudit Event ID (Extensible)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.event.subtype,subtype,Σ,0..*,Coding,More specific type/id for the eventAudit Event Sub-Type (Extensible)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.event.action,action,Σ,0..1,code,Type of action performed during the eventAuditEventAction (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.event.dateTime,dateTime,Σ,1..1,instant,Time when the event occurred on source
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.event.outcome,outcome,Σ,0..1,code,Whether the event succeeded or failedAuditEventOutcome (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.event.outcomeDesc,outcomeDesc,Σ,0..1,string,Description of the event outcome
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.event.purposeOfEvent,purposeOfEvent,Σ,0..*,Coding,The purposeOfUse of the eventPurposeOfUse (Extensible)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.participant,participant,,1..*,BackboneElement,"A person, a hardware device or software process"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.participant.role,role,,0..*,CodeableConcept,User roles (e.g. local RBAC codes)Audit Active Participant Role ID Code (Extensible)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.participant.reference,reference,Σ,0..1,Reference(Practitioner | Organization | Device | Patient | RelatedPerson),Direct reference to resource
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.participant.userId,userId,Σ,0..1,Identifier,Unique identifier for the user
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.participant.altId,altId,,0..1,string,Alternative User id e.g. authentication
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.participant.name,name,,0..1,string,Human-meaningful name for the user
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.participant.requestor,requestor,,1..1,boolean,Whether user is initiator
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.participant.location,location,,0..1,Reference(Location),Where
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.participant.policy,policy,,0..*,uri,Policy that authorized event
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.participant.media,media,,0..1,Coding,Type of mediaMedia Type Code (Extensible)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.participant.network,network,,0..1,BackboneElement,Logical network location for application activity
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.participant.network.address,address,,0..1,string,Identifier for the network access point of the user device
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.participant.network.type,type,,0..1,code,The type of network access pointAuditEventParticipantNetworkType (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.participant.purposeOfUse,purposeOfUse,,0..*,Coding,Reason given for this userPurposeOfUse (Extensible)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.source,source,,1..1,BackboneElement,Application systems and processes
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.source.site,site,,0..1,string,Logical source location within the enterprise
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.source.identifier,identifier,Σ,1..1,Identifier,The identity of source detecting the event
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.source.type,type,,0..*,Coding,The type of source where event originatedAudit Event Source Type (Extensible)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.object,object,I,0..*,BackboneElement,Specific instances of data or objects that have been accessedEither a name or a query (NOT both)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.object.identifier,identifier,Σ,0..1,Identifier,Specific instance of object (e.g. versioned)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.object.reference,reference,Σ,0..1,Reference(Any),Specific instance of resource (e.g. versioned)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.object.type,type,,0..1,Coding,Type of object involvedAuditEventObjectType (Extensible)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.object.role,role,,0..1,Coding,What role the Object playedAuditEventObjectRole (Extensible)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.object.lifecycle,lifecycle,,0..1,Coding,Life-cycle stage for the objectAuditEventObjectLifecycle (Extensible)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.object.securityLabel,securityLabel,,0..*,Coding,Security labels applied to the objectAll Security Labels (Extensible)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.object.name,name,Σ I,0..1,string,Instance-specific descriptor for Object
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.object.description,description,,0..1,string,Descriptive text
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.object.query,query,Σ I,0..1,base64Binary,Actual query for object
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.object.detail,detail,,0..*,BackboneElement,Additional Information about the Object
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.object.detail.type,type,,1..1,string,Name of the property
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/AuditEvent.html"",""AuditEvent"")",AuditEvent.object.detail.value,value,,1..1,base64Binary,Property value
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Basic.html"",""Basic"")",Basic.id,id,Σ,0..1,id,Logical id of this artifact
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Basic.html"",""Basic"")",Basic.meta,meta,Σ,0..1,Meta,Metadata about the resource
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Basic.html"",""Basic"")",Basic.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Basic.html"",""Basic"")",Basic.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Basic.html"",""Basic"")",Basic.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Basic.html"",""Basic"")",Basic.contained,contained,,0..*,Resource,"Contained, inline Resources"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Basic.html"",""Basic"")",Basic.extension,extension,,0..*,Extension,Additional Content defined by implementations
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Basic.html"",""Basic"")",Basic.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Basic.html"",""Basic"")",Basic,Basic,Σ,,DomainResource,Resource for non-supported content
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Basic.html"",""Basic"")",Basic.identifier,identifier,Σ,0..*,Identifier,Business identifier
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Basic.html"",""Basic"")",Basic.code,code,?! Σ,1..1,CodeableConcept,Kind of ResourceBasic Resource Types (Example)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Basic.html"",""Basic"")",Basic.subject,subject,Σ,0..1,Reference(Any),Identifies the focus of this resource
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Basic.html"",""Basic"")",Basic.author,author,Σ,0..1,Reference(Practitioner | Patient | RelatedPerson),Who created
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Basic.html"",""Basic"")",Basic.created,created,Σ,0..1,date,When created
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Binary.html"",""Binary"")",Binary.id,id,Σ,0..1,id,Logical id of this artifact
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Binary.html"",""Binary"")",Binary.meta,meta,Σ,0..1,Meta,Metadata about the resource
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Binary.html"",""Binary"")",Binary.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Binary.html"",""Binary"")",Binary.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Binary.html"",""Binary"")",Binary.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Binary.html"",""Binary"")",Binary.contained,contained,,0..*,Resource,"Contained, inline Resources"
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Binary.html"",""Binary"")",Binary.extension,extension,,0..*,Extension,Additional Content defined by implementations
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Binary.html"",""Binary"")",Binary.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Binary.html"",""Binary"")",Binary,Binary,Σ,,Resource,Pure binary content defined by some other format than FHIR
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Binary.html"",""Binary"")",Binary.contentType,contentType,Σ,1..1,code,MimeType of the binary contentMimeType  (Required)
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/Binary.html"",""Binary"")",Binary.content,content,Σ,1..1,base64Binary,The actual content
"=HYPERLINK(""https://www.hl7.org/fhir/DSTU2/BodySite.html"",""BodySite"")",BodySite.id,id,Σ,0..1,id,Logical id of this artifact
